DosageForm,Dosage,ProductCount
INJECTABLE;INJECTION,3.3GM/100ML;150MG/100ML;300MG/100ML,1
INJECTABLE;INJECTION,3.3GM/100ML;220MG/100ML;300MG/100ML,1
INJECTABLE;INJECTION,3.3GM/100ML;300MG/100ML;300MG/100ML,1
INJECTABLE;INJECTION,2.5GM/100ML;110MG/100ML,1
INJECTABLE;INJECTION,2.5GM/100ML;200MG/100ML,1
INJECTABLE;INJECTION,2.5GM/100ML;330MG/100ML,1
INJECTABLE;INJECTION,10GM/100ML;110MG/100ML,1
INJECTABLE;INJECTION,10GM/100ML;330MG/100ML,1
INJECTABLE;INJECTION,10MG/100ML;2.5GM/100ML;15MG/100ML;300MG/100ML;160MG/100ML,1
INJECTABLE;INJECTION,4MG/100ML;4GM/100ML;6MG/100ML;120MG/100ML;62MG/100ML,1
INJECTABLE;INJECTION,900MG/10ML,1
INJECTABLE;INJECTION,12MG/VIAL,1
INJECTABLE;INJECTION,24MG/VIAL,1
TABLET;ORAL,"20MG **Federal Register notice that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"40MG **Federal Register notice that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"FOR SOLUTION;ORAL","20MEQ/PACKET **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"FOR SOLUTION;ORAL","10MEQ/PACKET **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"TABLET, DELAYED RELEASE;ORAL",400MG,1
TABLET;ORAL-21,0.035MG;0.25MG,1
"AEROSOL, METERED;INHALATION",1.75MG/INH,1
"TABLET, EXTENDED RELEASE;ORAL",16MG;240MG,1
"Injectable; Injection",N/A,1
INJECTABLE;INJECTION,4.25%;5GM/100ML;30MG/100ML;97MG/100ML;120MG/100ML;49.3MG/100ML,1
INJECTABLE;INJECTION,149MG/100ML;900MG/100ML,1
INJECTABLE;INJECTION,298MG/100ML;900MG/100ML,1
INJECTABLE;INJECTION,3.2MG/VIAL,1
TABLET;ORAL-21,0.035MG;0.18MG;0.215MG;0.25MG,1
INJECTABLE;INJECTION,5GM/100ML;37MG/100ML,1
INJECTABLE;INJECTION,37MG/100ML;900MG/100ML,1
INJECTABLE;INJECTION,110MG/100ML;900MG/100ML,1
INJECTABLE;INJECTION,34%,1
INJECTABLE;INJECTION,8MG/VIAL,1
"GEL, METERED;NASAL",0.5MG/INH,1
IMPLANT;IMPLANTATION,"EQ 3.6MG BASE",1
INJECTABLE;INJECTION,1GM/VIAL;100MG/ML,1
INJECTABLE;INJECTION,3GM/VIAL;100MG/ML,1
INJECTABLE;INJECTION,4.8MG/VIAL,1
TABLET;ORAL,"25MG;20MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
SOLUTION/DROPS;OPHTHALMIC,"EQ 1% BASE",1
"TABLET, EXTENDED RELEASE;ORAL","EQ 300MG TARTRATE",1
"TABLET, EXTENDED RELEASE;ORAL","EQ 400MG TARTRATE",1
"TABLET, DELAYED RELEASE;ORAL","EQ 250MG BASE",1
"TABLET, DELAYED RELEASE;ORAL","EQ 500MG BASE",1
"AEROSOL, METERED;NASAL",0.055MG/INH,1
CAPSULE;ORAL,8MG;60MG,1
"CAPSULE, DELAYED REL PELLETS;ORAL","20MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"CAPSULE, DELAYED REL PELLETS;ORAL","40MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"CAPSULE, DELAYED REL PELLETS;ORAL","10MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"CAPSULE, EXTENDED RELEASE;ORAL","100MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,"250 UNITS/ML",1
"TABLET, EXTENDED RELEASE;ORAL","2.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,5mCi/0.5ML,1
SUSPENSION/DROPS;OPHTHALMIC,"EQ 0.25% BASE",1
INJECTABLE;INJECTION,2mCi/0.2ML,1
INJECTABLE;INJECTION,"EQ 0.05MG BASE/AMP **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"SPRAY, METERED;NASAL","EQ 0.2MG BASE/SPRAY",1
"FOR SOLUTION;INHALATION",300MG/VIAL,1
"FOR SOLUTION;INHALATION",600MG/VIAL,1
INJECTABLE;INJECTION,746MG/100ML,1
"AEROSOL, METERED;INHALATION",0.9%,1
"INJECTABLE; INJECTION",3.75MG,1
SOLUTION;TOPICAL,"0.05% **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,0.075%,1
INJECTABLE;INJECTION,0.114%,1
INJECTABLE;INJECTION,0.23%,1
"Film, Extended Release; Transdermal",11MG/24HR,1
"Film, Extended Release; Transdermal",22MG/24HR,1
"FILM, EXTENDED RELEASE;TRANSDERMAL",11MG/24HR,1
"FILM, EXTENDED RELEASE;TRANSDERMAL",22MG/24HR,1
SHAMPOO;TOPICAL,0.01%,1
INJECTABLE;INJECTION,"3.75MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,3.75MG,1
INJECTABLE;INJECTION,"25MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
SUSPENSION;INTRATRACHEAL,25MG/ML,1
"FOR SUSPENSION;INTRATRACHEAL",12MG/VIAL;108MG/VIAL;8MG/VIAL,1
LOTION;TOPICAL,3%;7.5%;3%,1
"AEROSOL, METERED;INHALATION","EQ 0.36MG BASE/INH",1
"INJECTABLE;SOLUTION;INJECTION;IV (INFUSION)","3MG/ML;60MG/20ML (3MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"SOLUTION;IV (INFUSION)","90MG/30ML (30MG/ML);90MG/30ML (3MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,"1MG/10ML (0.1MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,"0.5MG/5ML (0.1MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"INJECTABLE; INJECTION","5MG in 10ML VIALS",1
"Film, Extended Release; Transdermal",7MG/24HR,1
"Film, Extended Release; Transdermal",14MG/24HR,1
"Film, Extended Release; Transdermal",21MG/24HR,1
INJECTABLE;INJECTION,2.3mCi/ML,1
LIQUID;ORAL,100%,1
"CAPSULE, EXTENDED RELEASE;ORAL","180MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"CAPSULE, EXTENDED RELEASE;ORAL","240MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
SOLUTION;INTRAVENOUS,"EQ 2MG BASE/ML (EQ 2MG BASE/ML)",1
SOLUTION;INTRAVENOUS,"EQ 10MG BASE/5ML (EQ 2MG BASE/ML)",1
SOLUTION;INTRAVENOUS,"EQ 20MG BASE/10ML (EQ 2MG BASE/ML)",1
SOLUTION;TOPICAL,0.75%,1
INJECTABLE;INJECTION,287MG/ML,1
TABLET;ORAL-21,0.02MG;0.035MG;0.03MG;1MG,1
"SOLUTION;IV (INFUSION)","EQ 175MG BASE/17.5ML (EQ 10MG BASE/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"SOLUTION;IV (INFUSION)","EQ 250MG BASE/25ML (EQ 10MG BASE/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"FILM, EXTENDED RELEASE;TRANSDERMAL",0.3MG/HR,1
INJECTABLE;INJECTION,2.75%;5GM/100ML;51MG/100ML;261MG/100ML;216MG/100ML;112MG/100ML,1
INJECTABLE;INJECTION,2.75%;10GM/100ML;51MG/100ML;261MG/100ML;216MG/100ML;112MG/100ML,1
INJECTABLE;INJECTION,2.75%;15GM/100ML;51MG/100ML;261MG/100ML;216MG/100ML;112MG/100ML,1
INJECTABLE;INJECTION,2.75%;20GM/100ML;51MG/100ML;261MG/100ML;216MG/100ML;112MG/100ML,1
INJECTABLE;INJECTION,2.75%;25GM/100ML;51MG/100ML;261MG/100ML;216MG/100ML;112MG/100ML,1
INJECTABLE;INJECTION,4.25%;5GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML,1
INJECTABLE;INJECTION,4.25%;10GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML,1
INJECTABLE;INJECTION,4.25%;15GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML,1
INJECTABLE;INJECTION,4.25%;20GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML,1
INJECTABLE;INJECTION,4.25%;25GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML,1
"SPRAY, METERED;NASAL",0.5MG/INH,1
TABLET;ORAL,"EQ 12.5MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"EQ 25MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"EQ 50MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"EQ 75MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"EQ 37.5MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"TABLET, CHEWABLE;ORAL","25MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"TABLET, CHEWABLE;ORAL","50MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"TABLET, CHEWABLE;ORAL","100MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"TABLET, CHEWABLE;ORAL","150MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"TABLET, CHEWABLE;ORAL","200MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"FOR SOLUTION;ORAL",100MG/PACKET,1
"FOR SOLUTION;ORAL",167MG/PACKET,1
"FOR SOLUTION;ORAL",250MG/PACKET,1
"FOR SOLUTION;ORAL",375MG/PACKET,1
INJECTABLE;INJECTION,745MG/100ML,1
INJECTABLE;SUBCUTANEOUS,"90MG/0.6ML (150MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,"N/A,80MG/VIAL;N/A,0.02MG/VIAL;N/A,0.001MG/VIAL;400 IU/10ML,N/A;N/A,0.14MG/VIAL;N/A,17MG/VIAL;N/A,5MG/VIAL;0.2MG/10ML,N/A;N/A,1MG/VIAL;N/A,1.4MG/VIAL;N/A,1.2MG/VIAL;EQ 2,300 UNITS BASE/10ML,N/A;7 IU/10ML,N/A",1
SOLUTION;INTRAPERITONEAL,18.3MG/100ML;2.5GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML,1
SOLUTION;INTRAPERITONEAL,18.3MG/100ML;3.5GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML,1
SOLUTION;INTRAPERITONEAL,18.3MG/100ML;4.25GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML,1
TROCHE/LOZENGE;ORAL,"EQ 0.2MG BASE",1
TROCHE/LOZENGE;ORAL,"EQ 0.3MG BASE",1
TROCHE/LOZENGE;ORAL,"EQ 0.4MG BASE",1
TROCHE/LOZENGE;ORAL,"EQ 0.1MG BASE",1
INJECTABLE;INJECTION,"50MG/5ML (10MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,"10MG/ML (10MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,"100MG/10ML (10MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"CREAM;TOPICAL, VAGINAL",0.625MG/GM,1
SUSPENSION/DROPS;OPHTHALMIC,"EQ 0.05% BASE",1
INJECTABLE;INJECTION,31.2%,1
INJECTABLE;INJECTION,375MG/VIAL,1
"TABLET, EXTENDED RELEASE;ORAL","60MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"TABLET, EXTENDED RELEASE;ORAL","120MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,"10,000 UNITS/0.5ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,"5,000 UNITS/0.5ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
PASTE;DENTAL,0.24%;0.3%,1
"AEROSOL, METERED;NASAL",0.032MG/INH,1
"AEROSOL, METERED;INHALATION","EQ 0.021MG BASE/INH",1
INJECTABLE;INJECTION,"EQ 4MG BASE/4ML (EQ 1MG BASE/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,"EQ 0.1MG BASE/ML (EQ 0.1MG BASE/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,"EQ 1MG BASE/ML (EQ 1MG BASE/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"TABLET, EFFERVESCENT;ORAL","EQ 150MG BASE",1
"GRANULE, EFFERVESCENT;ORAL","EQ 150MG BASE/PACKET",1
"TABLET, EFFERVESCENT;ORAL","EQ 25MG BASE",1
INJECTABLE;INJECTION,"3.75MG/VIAL,7.5MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,"7.5MG/VIAL,7.5MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,0.2MG/VIAL,1
INJECTABLE;INJECTION,0.4MG/VIAL,1
INJECTABLE;INJECTION,0.6MG/VIAL,1
INJECTABLE;INJECTION,13.8MG/VIAL,1
INJECTABLE;INJECTION,1.2MG/VIAL,1
INJECTABLE;INJECTION,1.4MG/VIAL,1
INJECTABLE;INJECTION,1.6MG/VIAL,1
INJECTABLE;INJECTION,1.8MG/VIAL,1
INJECTABLE;SUBCUTANEOUS,"2,500IU/0.2ML (12,500IU/ML)",1
INJECTABLE;SUBCUTANEOUS,"10,000IU/0.4ML (25,000IU/ML)",1
INJECTABLE;SUBCUTANEOUS,"5,000IU/0.2ML (25,000IU/ML)",1
INJECTABLE;SUBCUTANEOUS,"10,000IU/ML (10,000IU/ML)",1
INJECTABLE;SUBCUTANEOUS,"7,500IU/0.3ML (25,000IU/ML)",1
INJECTABLE;SUBCUTANEOUS,"95,000IU/3.8ML (25,000IU/ML)",1
INJECTABLE;SUBCUTANEOUS,"95,000IU/9.5ML (10,000IU/ML)",1
INJECTABLE;INJECTION,"7,500 IU/0.75ML",1
INJECTABLE;SUBCUTANEOUS,"12,500IU/0.5ML (25,000IU/ML)",1
INJECTABLE;SUBCUTANEOUS,"15,000IU/0.6ML (25,000IU/ML)",1
INJECTABLE;SUBCUTANEOUS,"18,000IU/0.72ML (25,000IU/ML)",1
"AEROSOL, METERED;INHALATION","EQ 0.09MG BASE/INH;0.018MG/INH",1
"FOR SOLUTION;ORAL",600MG/PACKET,1
TABLET;ORAL-28,"0.625MG;N/A,5MG",1
INJECTABLE;INJECTION,"10,000KIU/ML",1
TABLET;ORAL,"EQ 1MG BASE **Federal Register determination that product was not withdrawn or discontinued for safety or efficacy reasons**",1
TABLET;ORAL,"EQ 2MG BASE **Federal Register determination that product was not withdrawn or discontinued for safety or efficacy reasons**",1
INJECTABLE;INJECTION,"4-40mCi/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,"4-90mCi/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,40GM/1000ML(40MG/ML),1
INJECTABLE;INJECTION,3mCi/ML,1
CONCENTRATE;ORAL,"10MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,62%,1
INJECTABLE;INJECTION,73%,1
INJECTABLE;INJECTION,"EQ 10MG BASE/100ML",1
INJECTABLE;INJECTION,"EQ 15MG BASE/100ML",1
CAPSULE;ORAL,"EQ 1MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
CAPSULE;ORAL,"EQ 2MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"TABLET, EXTENDED RELEASE;ORAL","20MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"TABLET, EXTENDED RELEASE;ORAL","40MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"TABLET, EXTENDED RELEASE;ORAL","25.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,"400 UNITS/VIAL",1
SOLUTION;INTRAPERITONEAL,18.4MG/100ML;3.5GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML,1
INJECTABLE;SUBCUTANEOUS,"1,050 IU/VIAL",1
INJECTABLE;SUBCUTANEOUS,"450 IU/VIAL",1
SUSPENSION;ORAL,"EQ 1MG BASE/ML",1
TABLET;ORAL,0.0625MG,1
TABLET;ORAL,0.1875MG,1
SUSPENSION;ORAL,"EQ 0.175MG IRON/ML",1
"INSERT, EXTENDED RELEASE;VAGINAL",10MG,1
INJECTABLE;INJECTION,"EQ 11.2MG IRON/ML",1
INJECTABLE;INJECTION,"750 UNITS/0.6ML",1
"POWDER, METERED;INHALATION",0.32MG/INH,1
INJECTABLE;INJECTION,"EQ 0.5MG BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
CAPSULE;ORAL,"EQ 25MG ZINC",1
CAPSULE;ORAL,"EQ 50MG ZINC",1
"SPRAY, METERED;NASAL","5.2MG/SPRAY **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"SPRAY, METERED;NASAL","EQ 0.084MG DIPROP/SPRAY",1
"INSERT, EXTENDED RELEASE;VAGINAL",0.0075MG/24HR,1
GEL;TOPICAL,0.08%,1
INJECTABLE;INJECTION,"20,000 IU/ML",1
"AEROSOL, METERED;INHALATION",0.084MG/INH,1
"FILM, EXTENDED RELEASE;TRANSDERMAL",2.5MG/24HR,1
"TABLET, EXTENDED RELEASE;ORAL","EQ 120MG HCL",1
"TABLET, EXTENDED RELEASE;ORAL","EQ 180MG HCL",1
"TABLET, EXTENDED RELEASE;ORAL","EQ 240MG HCL",1
"TABLET, EXTENDED RELEASE;ORAL","EQ 180MG HCL;5MG",1
PASTE;DENTAL,5%,1
INJECTABLE;INJECTION,45MG/VIAL,1
SUSPENSION;INTRATRACHEAL,35MG/ML,1
INJECTABLE;INJECTION,"5MG/2ML (2.5MG/ML)",1
TABLET;VAGINAL,200MG,1
"CREAM, TABLET;TOPICAL, VAGINAL","1%,200MG",1
TABLET;ORAL-28,"0.625MG,0.625MG;N/A,5MG",1
TABLET;ORAL-28,0.625MG;5MG,1
TABLET;ORAL-28,0.45MG;1.5MG,1
TABLET;ORAL-28,0.3MG;1.5MG,1
GEL;TOPICAL,0.5%,1
SOLUTION;IONTOPHORESIS,0.01MG/ML;2%,1
SOLUTION;INJECTION,"400MG/200ML (2MG/ML)",1
SOLUTION;INJECTION,"500MG/100ML (5MG/ML)",1
SOLUTION;INJECTION,"1GM/200ML (5MG/ML)",1
SOLUTION;INJECTION,"75MG/10ML (7.5MG/ML)",1
SOLUTION;INJECTION,"50MG/10ML (5MG/ML)",1
"FILM, EXTENDED RELEASE;TRANSDERMAL",15MG/16HR,1
INJECTABLE;INJECTION,1.6MG/ML,1
IMPLANT;IMPLANTATION,"75MG/IMPLANT **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
POWDER;INHALATION,0.044MG/INH,1
POWDER;INHALATION,0.088MG/INH,1
"Tablet; Oral","EQ 500MG BASE",1
"TABLET; ORAL","EQ 1GM BASE",1
TABLET;ORAL,"EQ 10MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"EQ 40MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"EQ 5MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"EQ 35MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
IMPLANT;IMPLANTATION,4.5MG,1
INJECTABLE;INJECTION,50mCi/ML,1
"FILM, EXTENDED RELEASE;BUCCAL",23MG/PATCH,1
PATCH;TOPICAL,46.1MG/PATCH,1
"FOR SOLUTION;ORAL",1GM/SCOOPFUL,1
INJECTABLE;INTRATHECAL,0.2MG/ML;0.8MG/ML;0.3MG/ML;0.3MG/ML;1.9MG/ML;7.3MG/ML;0.2MG/ML,1
IMPLANT;IMPLANTATION,"EQ 10.8MG BASE",1
CAPSULE;ORAL,30000USPU;8000USPU,1
"INJECTABLE;INTRAMUSCULAR, SUBCUTANEOUS","150 IU/VIAL",1
"FOR SOLUTION;ORAL","EQ 75MG/POUCH",1
"AEROSOL, METERED;INTRAPLEURAL",400MG/SPRAY,1
INJECTABLE;SUBCUTANEOUS,"6MG/0.5ML (6MG/0.5ML)",1
SOLUTION;TOPICAL,"0.005% **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
SUSPENSION/DROPS;OPHTHALMIC,"EQ 0.25% BASE;1.75%",1
"FOR SOLUTION;SUBCUTANEOUS",20MG/VIAL,1
INJECTABLE;SUBCUTANEOUS,40MG/ML,1
INJECTABLE;INJECTION,"12.5MG/0.625ML (20MG/ML)",1
SPRAY;NASAL,10MG/SPRAY,1
IMPLANT;IMPLANTATION,75MG/IMPLANT,1
INJECTABLE;INJECTION,"EQ 2MG BASE/VIAL",1
IMPLANT;INTRACRANIAL,7.7MG,1
INJECTABLE;INJECTION,"EQ 75MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"EQ 150MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
SYRUP;ORAL,"1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
GEL;RECTAL,"2.5MG/0.5ML (5MG/ML)",1
GEL;RECTAL,"5MG/ML (5MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
GEL;RECTAL,"15MG/3ML (5MG/ML)",1
INJECTABLE;INJECTION,37.9MG/ML,1
SOLUTION;ORAL,80MG/ML,1
"TABLET, EXTENDED RELEASE;ORAL",5MG;5MG,1
"TABLET, EXTENDED RELEASE;ORAL",5MG;2.5MG,1
INJECTABLE;INJECTION,2.75%;33MG/100ML;5GM/100ML;51MG/100ML;261MG/100ML;217MG/100ML;112MG/100ML,1
INJECTABLE;INJECTION,2.75%;33MG/100ML;10GM/100ML;51MG/100ML;261MG/100ML;217MG/100ML;112MG/100ML,1
INJECTABLE;INJECTION,2.75%;33MG/100ML;25GM/100ML;51MG/100ML;261MG/100ML;217MG/100ML;112MG/100ML,1
INJECTABLE;INJECTION,4.25%;33MG/100ML;5GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML,1
INJECTABLE;INJECTION,4.25%;33MG/100ML;10GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML,1
INJECTABLE;INJECTION,4.25%;33MG/100ML;20GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML,1
INJECTABLE;INJECTION,4.25%;33MG/100ML;25GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML,1
INJECTABLE;INJECTION,5%;33MG/100ML;10GM/100ML;51MG/100ML;261MG/100ML;340MG/100ML;59MG/100ML,1
INJECTABLE;INJECTION,5%;33MG/100ML;15GM/100ML;51MG/100ML;261MG/100ML;340MG/100ML;59MG/100ML,1
INJECTABLE;INJECTION,5%;33MG/100ML;20GM/100ML;51MG/100ML;261MG/100ML;340MG/100ML;59MG/100ML,1
INJECTABLE;INJECTION,5%;33MG/100ML;25GM/100ML;51MG/100ML;261MG/100ML;340MG/100ML;59MG/100ML,1
INJECTABLE;INJECTION,5%;33MG/100ML;35GM/100ML;51MG/100ML;261MG/100ML;340MG/100ML;59MG/100ML,1
TABLET;ORAL-21,"0.02MG;0.1MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"FOR SOLUTION;ORAL",3.49MG/GM,1
POWDER;INHALATION,"EQ 0.05MG BASE/INH",1
"FOR SOLUTION; ORAL",17GM/SCOOPFUL,1
SUPPOSITORY;URETHRAL,0.125MG,1
SUPPOSITORY;URETHRAL,0.25MG,1
SUPPOSITORY;URETHRAL,0.5MG,1
SUPPOSITORY;URETHRAL,1MG,1
GEL;VAGINAL,4%,1
GEL;VAGINAL,8%,1
TABLET;ORAL,"EQ 200MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL-28,"0.15MG,N/A;0.02MG,0.01MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INHALANT;ORAL,4MG/CARTRIDGE,1
INJECTABLE;INTRAMUSCULAR,"EQ 3.75MG BASE/VIAL",1
"CAPSULE, DELAYED RELEASE;ORAL","30,000USP UNITS;6,000USP UNITS;19,000USP UNITS",1
"CAPSULE, DELAYED RELEASE;ORAL","60,000USP UNITS;12,000USP UNITS;38,000USP UNITS",1
"CAPSULE, DELAYED RELEASE;ORAL","120,000USP UNITS;24,000USP UNITS;76,000USP UNITS",1
"CAPSULE, DELAYED RELEASE;ORAL","15,000USP UNITS;3,000USP UNITS;9,500USP UNITS",1
"CAPSULE, DELAYED RELEASE;ORAL","180,000USP UNITS;36,000USP UNITS;114,000USP UNITS",1
TABLET;ORAL,37.5MG;20MG,1
TABLET;SUBLINGUAL,"EQ 2MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;SUBLINGUAL,"EQ 8MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,5%;10GM/100ML,1
INJECTABLE;INJECTION,5%;15GM/100ML,1
INJECTABLE;INJECTION,5%;20GM/100ML,1
INJECTABLE;INJECTION,5%;35GM/100ML,1
SUSPENSION;INTRATRACHEAL,80MG/ML,1
"TABLET, EFFERVESCENT;ORAL","EQ 75MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"SPRAY, METERED;NASAL",0.064MG/INH,1
INJECTABLE;INJECTION,0.005MG/ML,1
INJECTABLE;INJECTION,0.01MG/ML,1
"Gel; Vaginal",8%,1
TABLET;ORAL,"12.5MG;75MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"25MG;300MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INJECTION,"EQ 300MG BASE/VIAL",1
CAPSULE;ORAL,120MG,1
SOLUTION;ORAL,"8,500 IU/ML",1
SUSPENSION;ORAL,7.5MG/ML,1
TABLET;DENTAL,2.5MG,1
POWDER;ORAL,"EQ 50MG BASE/SCOOPFUL",1
SOLUTION/DROPS;OTIC,"0.3% **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
