ApprovalYear,SponsorApplicant,TotalApprovals
1999,"ROBINS AH",1
1999,"SAGENT PHARMS",1
1999,"SALIX PHARMS",1
1999,SANTEN,1
1999,"SAOL THERAPS RES LTD",1
1999,"SB PHARMCO",1
1999,"SCHERER RP",1
1999,"SCHWARZ PHARMA",1
1999,SEPTODONT,1
1999,"SHIONOGI INC",1
1999,"SIGHT PHARMS",1
1999,"SKYEPHARMA AG",1
1999,SOLVAY,1
1999,"SPECTRUM PHARMS",1
1999,STASON,1
1999,"STEVENS J",1
1999,"STIEFEL LABS INC",1
1999,"SYMPLMED PHARMS LLC",1
1999,"TEDOR PHARMA INC",1
1999,"TEIKOKU PHARMA USA",1
1999,"TELIGENT PHARMA INC",1
1999,TOLMAR,1
1999,"US ARMY",1
1999,"VALEANT LUXEMBOURG",1
1999,"VALIDUS PHARMS",1
1999,"VERSAPHARM INC",1
1999,"VIDARA THERAPEUTICS RESEARCH LTD",1
1999,"VIRTUS PHARMS",1
1999,"WEST WARD",1
1999,"WOCKHARDT EU OPERATN",1
1999,"WOMEN FIRST HLTHCARE",1
1999,"WYETH CONS",1
1999,XSPIRE,1
1999,"ZAMBON SPA",1
2000,SANDOZ,129
2000,HOSPIRA,111
2000,TEVA,107
2000,"WATSON LABS",92
2000,"EUROHLTH INTL SARL",64
2000,"BAXTER HLTHCARE",56
2000,"IVAX SUB TEVA PHARMS",56
2000,MYLAN,55
2000,"SUN PHARM INDS",53
2000,NOVARTIS,52
2000,PLIVA,52
2000,"ACTAVIS MID ATLANTIC",43
2000,"BAUSCH AND LOMB",41
2000,PFIZER,38
2000,"PHARMACIA AND UPJOHN",37
2000,ABBVIE,35
2000,ALLERGAN,33
2000,"B BRAUN",33
2000,"ACTAVIS ELIZABETH",32
2000,GLAXOSMITHKLINE,32
2000,ALCON,31
2000,"ANI PHARMS INC",31
2000,"FRESENIUS KABI USA",30
2000,"TG UNITED LABS",30
2000,"WATSON LABS INC",30
2000,"SANOFI AVENTIS US",27
2000,BARR,26
2000,"G AND W LABS INC",25
2000,SCHERING,24
2000,"JANSSEN PHARMS",23
2000,"MUTUAL PHARM",23
2000,ROXANE,23
2000,"TEVA PHARMS USA",22
2000,"BRISTOL MYERS SQUIBB",21
2000,ASTRAZENECA,19
2000,"MERCK SHARP DOHME",19
2000,TARO,19
2000,MERCK,17
2000,"DAVA PHARMS INC",16
2000,"HIKMA INTL PHARMS",16
2000,"PAR PHARM",16
2000,"AUROLIFE PHARMA LLC",15
2000,"BAYER HEALTHCARE LLC",15
2000,LILLY,15
2000,"TEVA PHARMS",15
2000,"APOTEX INC",14
2000,MALLINCKRODT,14
2000,"BOEHRINGER INGELHEIM",13
2000,"J AND J CONSUMER INC",13
2000,PERRIGO,13
2000,"SUN PHARM INDS LTD",13
2000,"ALLERGAN SALES LLC",12
2000,"BAYER HLTHCARE",12
2000,"MEDA PHARMS",12
2000,MIKART,11
2000,RANBAXY,11
2000,"WYETH PHARMS INC",11
2000,"IMPAX LABS INC",10
2000,"ODYSSEY PHARMS",10
2000,"ORGANON USA INC",10
2000,"VALEANT PHARMS NORTH",10
2000,"ALVOGEN MALTA",9
2000,"GE HEALTHCARE",9
2000,"MYLAN PHARMS INC",9
2000,AKORN,8
2000,"ARBOR PHARMS LLC",8
2000,BRACCO,8
2000,"DELCOR ASSET CORP",8
2000,"FOUGERA PHARMS",8
2000,"GLAXOSMITHKLINE LLC",8
2000,"KING PHARMS",8
2000,LANNETT,8
2000,LUITPOLD,8
2000,"MALLINCKRODT INC",8
2000,"MAYNE PHARMA",8
2000,"MONARCH PHARMS",8
2000,"MYLAN INSTITUTIONAL",8
2000,"NOVO NORDISK INC",8
2000,"PERRIGO NEW YORK",8
2000,"TEVA BRANDED PHARM",8
2000,"TEVA PARENTERAL",8
2000,"TEVA WOMENS",8
2000,"VIIV HLTHCARE",8
2000,APOTEX,7
2000,ASTELLAS,7
2000,"CNTY LINE PHARMS",7
2000,"HOFFMANN LA ROCHE",7
2000,ROCHE,7
2000,"ROCHE PALO",7
2000,"UCB INC",7
2000,"VINTAGE PHARMS",7
2000,"ABBVIE ENDOCRINE INC",6
2000,"ACTAVIS LABS FL INC",6
2000,"ACTAVIS LABS UT INC",6
2000,"ALCON RES LTD",6
2000,APOTHECON,6
2000,"CONTRACT PHARMACAL",6
2000,"DR REDDYS LABS INC",6
2000,"FRONTIDA BIOPHARM",6
2000,"IVAX PHARMS",6
2000,"ORTHO MCNEIL JANSSEN",6
2000,VALEANT,6
2000,"X GEN PHARMS",6
2000,"ACTAVIS TOTOWA",5
2000,"ALCON PHARMS LTD",5
2000,"ALPHARMA US PHARMS",5
2000,"AMNEAL PHARMS NY",5
2000,"AMPHASTAR PHARMS INC",5
2000,"ASTRAZENECA PHARMS",5
2000,CEPHALON,5
2000,DEPROCO,5
2000,"EMD SERONO",5
2000,"ENDO PHARMS",5
2000,"FACTA FARMA",5
2000,FRESENIUS,5
2000,GENENTECH,5
2000,"HI TECH PHARMA",5
2000,"HIKMA PHARMS LLC",5
2000,"LANNETT HOLDINGS INC",5
2000,"NESHER PHARMS",5
2000,"NOVARTIS PHARMS CORP",5
2000,"PERRIGO PHARMA INTL",5
2000,"SANDOZ INC",5
2000,"US PHARM HOLDINGS",5
2000,"US PHARMS HOLDINGS I",5
2000,"VALEANT PHARM INTL",5
2000,"AKORN INC",4
2000,"ALCON LABS INC",4
2000,"APOTEX TECHNOLOGIES",4
2000,"BARR LABS INC",4
2000,"CAROLINA MEDCL",4
2000,"CONCORDIA PHARMS INC",4
2000,"DURAMED PHARMS BARR",4
2000,"EISAI INC",4
2000,FERRING,4
2000,"FERRING PHARMS INC",4
2000,"GD SEARLE LLC",4
2000,GENZYME,4
2000,"IDT AUSTRALIA LTD",4
2000,"LEO PHARMA AS",4
2000,"MEDTECH PRODUCTS",4
2000,"MERIDIAN MEDCL TECHN",4
2000,"ORTHO MCNEIL PHARM",4
2000,"PADDOCK LLC",4
2000,"PAR STERILE PRODUCTS",4
2000,"PARKE DAVIS",4
2000,"RECORDATI RARE",4
2000,"RHODES PHARMS",4
2000,"SALIX PHARMS",4
2000,"SCHERING PLOUGH",4
2000,"SEBELA IRELAND LTD",4
2000,SHIRE,4
2000,"STI PHARMA LLC",4
2000,"VINTAGE PHARMS LLC",4
2000,"ALVOGEN INC",3
2000,"ANI PHARMS",3
2000,APIL,3
2000,ATON,3
2000,"AUXILIUM PHARMS INC",3
2000,"BAXTER HLTHCARE CORP",3
2000,"BAYER PHARMS",3
2000,BEDFORD,3
2000,"CORDEN PHARMA",3
2000,COREPHARMA,3
2000,"COVIS PHARMA SARL",3
2000,"DAIICHI SANKYO",3
2000,"ELKINS SINN",3
2000,"FOREST LABS INC",3
2000,"HERCON PHARM",3
2000,"HOSPIRA INC",3
2000,"IMPAX LABS",3
2000,"JOHNSON AND JOHNSON",3
2000,"LANTHEUS MEDCL",3
2000,"MCNEIL CONS",3
2000,MEDICIS,3
2000,"MEDIMETRIKS PHARMS",3
2000,"MISSION PHARMA",3
2000,"MYLAN SPECLT",3
2000,"MYLAN TECHNOLOGIES",3
2000,"NOSTRUM LABS",3
2000,"NOSTRUM LABS INC",3
2000,"PFIZER INC",3
2000,"PFIZER PHARMS",3
2000,"PHARM ASSOC",3
2000,"PHARMACHEMIE BV",3
2000,PHARMALUCENCE,3
2000,"UPSHER SMITH",3
2000,"VALEANT INTL",3
2000,"VALEANT PHARMS",3
2000,"VALEANT PHARMS LLC",3
2000,WOCKHARDT,3
2000,"AAIPHARMA LLC",2
2000,"ACTAVIS LABS NY INC",2
2000,AGOURON,2
2000,"ALKERMES GAINESVILLE",2
2000,ALVOGEN,2
2000,"ATNAHS PHARMA US",2
2000,AVEVA,2
2000,BAYER,2
2000,BIOVAIL,2
2000,BRAINTREE,2
2000,"BRISTOL MYERS",2
2000,"CASPER PHARMA LLC",2
2000,"CHARTWELL LIFE SCI",2
2000,"CLOVER PHARMS",2
2000,DEY,2
2000,"DR REDDYS LABS LTD",2
2000,"FALCON PHARMS",2
2000,"FOREST LABS",2
2000,FOUGERA,2
2000,"GD SEARLE",2
2000,"GENZYME CORP",2
2000,"GLAXO GRP LTD",2
2000,"HERITAGE PHARMS INC",2
2000,"HQ SPCLT PHARMA",2
2000,IMMUNEX,2
2000,"IMPAX PHARMS",2
2000,"KREMERS URBAN PHARMS",2
2000,"KRKA DD NOVO MESTO",2
2000,"LEK PHARMS",2
2000,"MALLINCKRODT LLC",2
2000,MEDICURE,2
2000,"MIZA PHARMS USA",2
2000,"MOLNLYCKE HLTH",2
2000,"MYLAN IRELAND LTD",2
2000,"NOVARTIS PHARMS",2
2000,"NOVO NORDISK",2
2000,"OAK PHARMS INC",2
2000,"ORTHO MCNEIL",2
2000,"OXFORD PHARMS",2
2000,"PACIFIC PHARMA",2
2000,"PAR PHARM INC",2
2000,"PERNIX THERAP",2
2000,"PF PRISM CV",2
2000,"PHARM RES ASSOC",2
2000,"PIRAMAL CRITICAL",2
2000,"RECRO GAINESVILLE",2
2000,"RENAISSANCE PHARMA",2
2000,SANKYO,2
2000,SANTEN,2
2000,SERONO,2
2000,"SHIRE LLC",2
2000,SILARX,2
2000,"STERI PHARMA",2
2000,"SUN PHARM INDS INC",2
2000,"TAKEDA PHARMS USA",2
2000,"TARO PHARM INDS",2
2000,"US ARMY",2
2000,"VALEANT BERMUDA",2
2000,"VALEANT LUXEMBOURG",2
2000,VINTAGE,2
2000,"WYETH PHARMS",2
2000,"ZYDUS WORLDWIDE",2
2000,3M,1
2000,"ABBOTT LABS",1
2000,"ABBVIE INC",1
2000,ABLE,1
2000,"ACCORD HLTHCARE",1
2000,ACORDA,1
2000,"ALCON PHARMA",1
2000,ALLERQUEST,1
2000,ALPHARMA,1
2000,ALZA,1
2000,"AMEDRA PHARMS",1
2000,AMGEN,1
2000,"AMNEAL PHARMS LLC",1
2000,ANBEX,1
2000,"AQUA PHARMS",1
2000,"ARBOR PHARMS INC",1
2000,"ARMSTRONG PHARMS",1
2000,"ASPEN GLOBAL",1
2000,"ASPEN GLOBAL INC",1
2000,"AUXILIUM PHARMS LLC",1
2000,"AVACOR PRODS",1
2000,AVENT,1
2000,"AYTU BIOSCIENCE INC",1
2000,"BECTON DICKINSON",1
2000,"BECTON DICKINSON CO",1
2000,"BIONPHARMA INC",1
2000,"BIOVAIL LABS INTL",1
2000,"BLACKSMITH BRANDS",1
2000,BRYAN,1
2000,"CARDINAL HEALTH 418",1
2000,CARLSBAD,1
2000,CATALENT,1
2000,CELGENE,1
2000,"CENTOCOR INC",1
2000,"CEPH INTL",1
2000,CLARIS,1
2000,"CLINIGEN HLTHCARE",1
2000,"COLGATE PALMOLIVE",1
2000,"CONCORDIA LABS INC",1
2000,"COOK IMAGING",1
2000,"COPLEY PHARM",1
2000,"CSL BEHRING",1
2000,CUTANEA,1
2000,DAIICHI,1
2000,"DANCO LABS LLC",1
2000,"DELCOR ASSET",1
2000,"DEXCEL LTD",1
2000,"DOWNSTATE CLINCL",1
2000,"DR REDDYS LA",1
2000,"DURAMED RES",1
2000,"EDISON THERAPS LLC",1
2000,EGIS,1
2000,"EGIS PHARMS",1
2000,"ELAN PHARM",1
2000,"ELI LILLY AND CO",1
2000,"EMD SERONO INC",1
2000,"EPIC PHARMA",1
2000,"FERNDALE LABS",1
2000,"FRANKLIN PHARMS",1
2000,"GALDERMA LABS LP",1
2000,"GALEN (UK)",1
2000,GENPHARM,1
2000,"GLAXOSMITHKLINE CON",1
2000,"GLAXOSMITHKLINE CONS",1
2000,GUERBET,1
2000,"HERITAGE LIFE",1
2000,"HIKMA (MAPLE)",1
2000,"HQ SPECLT PHARMA",1
2000,"IGI LABS INC",1
2000,"INTL MEDICATION",1
2000,"INWOOD LABS",1
2000,IPR,1
2000,"IROKO PHARMS",1
2000,"IVAX RES",1
2000,"J AND J",1
2000,"JANSSEN PHARMA",1
2000,"JANSSEN R AND D",1
2000,"JANSSEN RES AND DEV",1
2000,"JDS PHARMS",1
2000,"JUBILANT DRAXIMAGE",1
2000,"KING PHARMS R AND D",1
2000,LEDERLE,1
2000,"LEO PHARM",1
2000,"LILLY RES LABS",1
2000,LNK,1
2000,"LUKARE MEDICAL LLC",1
2000,"LUPIN ATLANTIS",1
2000,LYNE,1
2000,"MALLINKRODT NUCLEAR",1
2000,"MCNEIL CONSUMER",1
2000,"MERCK AND CO INC",1
2000,"METABOLIC SOLUTIONS",1
2000,"MORTON GROVE PHARMS",1
2000,"MYLAN LABS LTD",1
2000,NEPHRON,1
2000,"NOVEN PHARMS INC",1
2000,"NOVEN THERAP",1
2000,"NURO PHARMA",1
2000,"OAK PHARMS",1
2000,OHM,1
2000,"OHM LABS",1
2000,"OLTA PHARMS",1
2000,ONY,1
2000,OTSUKA,1
2000,"PALADIN LABS",1
2000,PELAGIUS,1
2000,"PERRIGO CO TENNESSEE",1
2000,"PFIZER IRELAND",1
2000,PHARMACHEMIE,1
2000,"PHARMACIA UPJOHN",1
2000,"PHARMASCIENCE INC",1
2000,"PIERRE FABRE",1
2000,"PIRAMAL ENT",1
2000,"POPULATION COUNCIL",1
2000,"PRAGMA PHARMS LLC",1
2000,"PRECISION DERMAT",1
2000,"PRECISION DOSE",1
2000,"PROMIUS PHARMA",1
2000,"PROMIUS PHARMA LLC",1
2000,"PROSTRAKAN INC",1
2000,"PURDUE PHARM PRODS",1
2000,"PURDUE PHARMA LP",1
2000,"RANBAXY LABS LTD",1
2000,"RARE DIS THERAP",1
2000,"ROBINS AH",1
2000,"SAGENT PHARMS",1
2000,"SAOL THERAPS RES LTD",1
2000,"SB PHARMCO",1
2000,"SENTYNL THERAPS INC",1
2000,"SERONO INC",1
2000,"SHIONOGI INC",1
2000,"SIGMA TAU",1
2000,SKINMEDICA,1
2000,"SKYEPHARMA AG",1
2000,"SMITHKLINE BEECHAM",1
2000,SOLVAY,1
2000,"SPECTRUM PHARMS",1
2000,"STAND HOMEOPATH",1
2000,STASON,1
2000,"STEVENS J",1
2000,"SUCAMPO PHARMA LLC",1
2000,"SUNOVION PHARMS INC",1
2000,TARGACEPT,1
2000,"TARO PHARMS NORTH",1
2000,"THE MEDICINES CO",1
2000,TOLMAR,1
2000,TORPHARM,1
2000,"TORRENT PHARMA INC",1
2000,"UPSHER SMITH LABS",1
2000,"VALEANT PHARMS INC",1
2000,"VALEANT PHARMS INTL",1
2000,"VALIDUS PHARMS",1
2000,"VALIDUS PHARMS INC",1
2000,"VIDARA THERAPEUTICS RESEARCH LTD",1
2000,"VIRTUS PHARMS",1
2000,VISTAPHARM,1
2000,VPNA,1
2000,"WARNER CHILCOTT",1
2000,"WARNER CHILCOTT LLC",1
2000,"WE PHARMS",1
2000,"WOCKHARDT USA",1
2000,"WOMEN FIRST HLTHCARE",1
2000,"WYETH CONS",1
2000,XTTRIUM,1
2001,SANDOZ,176
2001,"WATSON LABS",176
2001,HOSPIRA,155
2001,TEVA,87
2001,"BAXTER HLTHCARE",73
2001,NOVARTIS,67
2001,"EUROHLTH INTL SARL",65
2001,MYLAN,61
2001,"ACTAVIS ELIZABETH",49
2001,"IVAX SUB TEVA PHARMS",45
2001,"FRESENIUS KABI USA",43
2001,GLAXOSMITHKLINE,42
2001,"BAUSCH AND LOMB",40
2001,"SUN PHARM INDS",39
2001,"ACTAVIS MID ATLANTIC",37
2001,ROXANE,36
2001,ALLERGAN,33
2001,BARR,33
2001,PFIZER,33
2001,PLIVA,31
2001,"JANSSEN PHARMS",30
2001,"ANI PHARMS INC",29
2001,"G AND W LABS INC",29
2001,"PHARMACIA AND UPJOHN",28
2001,ABBVIE,27
2001,MERCK,26
2001,"BRISTOL MYERS SQUIBB",23
2001,"DAVA PHARMS INC",23
2001,TARO,23
2001,PERRIGO,21
2001,ALCON,20
2001,"MAYNE PHARMA",20
2001,"MERCK SHARP DOHME",20
2001,"TEVA PHARMS",19
2001,"APOTEX INC",17
2001,"SANOFI AVENTIS US",17
2001,SCHERING,17
2001,"WYETH PHARMS INC",17
2001,"ALLERGAN SALES LLC",16
2001,"PAR PHARM",16
2001,ABLE,15
2001,"DR REDDYS LABS INC",15
2001,"J AND J CONSUMER INC",15
2001,ASTRAZENECA,14
2001,"BAYER HLTHCARE",14
2001,"MUTUAL PHARM",14
2001,"TEVA PHARMS USA",14
2001,"HIKMA INTL PHARMS",13
2001,LILLY,13
2001,LUITPOLD,13
2001,"VALEANT PHARMS NORTH",13
2001,"IDT AUSTRALIA LTD",12
2001,AKORN,11
2001,"B BRAUN",11
2001,"GE HEALTHCARE",11
2001,"IMPAX LABS INC",11
2001,APOTEX,10
2001,"BAYER HEALTHCARE LLC",10
2001,"FOUGERA PHARMS",10
2001,"KING PHARMS",10
2001,"MYLAN PHARMS INC",10
2001,"VIIV HLTHCARE",10
2001,"AMPHASTAR PHARMS INC",9
2001,"DURAMED PHARMS BARR",9
2001,LANNETT,9
2001,"NOVO NORDISK INC",9
2001,"ODYSSEY PHARMS",9
2001,"SUN PHARM INDS LTD",9
2001,WOCKHARDT,9
2001,"ACTAVIS LABS FL INC",8
2001,"BOEHRINGER INGELHEIM",8
2001,MIKART,8
2001,RANBAXY,8
2001,"SCHERING PLOUGH",8
2001,"UCB INC",8
2001,"ARBOR PHARMS LLC",7
2001,BRACCO,7
2001,GENENTECH,7
2001,"HOFFMANN LA ROCHE",7
2001,"MYLAN INSTITUTIONAL",7
2001,"ORGANON USA INC",7
2001,"PARKE DAVIS",7
2001,ROCHE,7
2001,"TEVA PARENTERAL",7
2001,VALEANT,7
2001,"VALEANT INTL",7
2001,"AMNEAL PHARMS NY",6
2001,APOTHECON,6
2001,ASTELLAS,6
2001,"ASTRAZENECA PHARMS",6
2001,"AUROLIFE PHARMA LLC",6
2001,"DR REDDYS LABS LTD",6
2001,"EMD SERONO",6
2001,LIEBEL-FLARSHEIM,6
2001,MALLINCKRODT,6
2001,"MEDA PHARMS",6
2001,"MYLAN SPECLT",6
2001,"PAR STERILE PRODUCTS",6
2001,"VALEANT BERMUDA",6
2001,"X GEN PHARMS",6
2001,"ABBVIE ENDOCRINE INC",5
2001,"ALCON PHARMS LTD",5
2001,ATON,5
2001,"DELCOR ASSET CORP",5
2001,FRESENIUS,5
2001,GENZYME,5
2001,"GLAXOSMITHKLINE LLC",5
2001,"IGI LABS INC",5
2001,"MEDTECH PRODUCTS",5
2001,"PERRIGO PHARMA INTL",5
2001,"SEBELA IRELAND LTD",5
2001,"SUN PHARM INDS INC",5
2001,"TEVA BRANDED PHARM",5
2001,"US PHARMS HOLDINGS I",5
2001,"VINTAGE PHARMS LLC",5
2001,VISTAPHARM,5
2001,"ALPHARMA US PHARMS",4
2001,"ALVOGEN MALTA",4
2001,"ANI PHARMS",4
2001,"APOTEX TECHNOLOGIES",4
2001,"ASPEN GLOBAL INC",4
2001,"ATNAHS PHARMA US",4
2001,"BARR LABS INC",4
2001,BIOVAIL,4
2001,CEPHALON,4
2001,"CHIESI USA INC",4
2001,"ELKINS SINN",4
2001,"ENDO PHARMS",4
2001,"FRESENIUS MEDCL",4
2001,"GLAXO GRP LTD",4
2001,"INTL MEDICATION",4
2001,"ORTHO MCNEIL JANSSEN",4
2001,"ROCHE PALO",4
2001,"SANDOZ INC",4
2001,"SMITHKLINE BEECHAM",4
2001,"TEVA WOMENS",4
2001,"VALEANT PHARM INTL",4
2001,"VALEANT PHARMS",4
2001,"VALEANT PHARMS LLC",4
2001,"VINTAGE PHARMS",4
2001,ABBOTT,3
2001,"ALCON RES LTD",3
2001,"ALVOGEN INC",3
2001,"AUXILIUM PHARMS LLC",3
2001,BAYER,3
2001,BRAINTREE,3
2001,CLARIS,3
2001,"CONCORDIA PHARMS INC",3
2001,"CORDEN PHARMA",3
2001,COREPHARMA,3
2001,"DOW PHARM",3
2001,"EISAI INC",3
2001,"FACTA FARMA",3
2001,"FOREST LABS",3
2001,"GALDERMA LABS LP",3
2001,"GENZYME CORP",3
2001,"HERCON PHARM",3
2001,"HI TECH PHARMA",3
2001,"HIKMA PHARMS LLC",3
2001,"HOSPIRA INC",3
2001,"IMPAX LABS",3
2001,"IROKO PHARMS",3
2001,"LEO PHARMA AS",3
2001,"MALLINKRODT NUCLEAR",3
2001,MEDICIS,3
2001,"MERIDIAN MEDCL TECHN",3
2001,"MONARCH PHARMS",3
2001,"MYLAN IRELAND LTD",3
2001,"MYLAN LABS LTD",3
2001,"MYLAN TECHNOLOGIES",3
2001,NEPHRON,3
2001,"NOSTRUM LABS INC",3
2001,"OAK PHARMS INC",3
2001,"ORTHO MCNEIL PHARM",3
2001,"PADDOCK LLC",3
2001,"PERRIGO NEW YORK",3
2001,"PFIZER INC",3
2001,"PFIZER PHARMS",3
2001,"PURDUE PHARM PRODS",3
2001,"RECORDATI RARE",3
2001,"RENAISSANCE PHARMA",3
2001,"SALIX PHARMS",3
2001,SILARX,3
2001,"TAKEDA PHARMS USA",3
2001,"US PHARM HOLDINGS",3
2001,"VALIDUS PHARMS",3
2001,3M,2
2001,"AAIPHARMA LLC",2
2001,"ACCORD HLTHCARE",2
2001,"ACTAVIS LABS NY INC",2
2001,"ACTAVIS LABS UT INC",2
2001,AGOURON,2
2001,"AKORN INC",2
2001,"ALCON LABS INC",2
2001,ALVOGEN,2
2001,"AMNEAL PHARM",2
2001,APIL,2
2001,"ARMSTRONG PHARMS",2
2001,"AUXILIUM PHARMS INC",2
2001,"BAYER PHARMS",2
2001,"BIOVAIL LABS INTL",2
2001,"CHARTWELL LIFE SCI",2
2001,"CIS BIO INTL SA",2
2001,"COPLEY PHARM",2
2001,"COVIS PHARMA SARL",2
2001,"CYCLE PHARMS LTD",2
2001,"DAIICHI SANKYO",2
2001,DEY,2
2001,"DR REDDYS LA",2
2001,ELORAC,2
2001,"FERRING PHARMS INC",2
2001,"GD SEARLE",2
2001,"GILEAD SCIENCES INC",2
2001,GUERBET,2
2001,"HQ SPCLT PHARMA",2
2001,"JOHNSON AND JOHNSON",2
2001,"KING PHARMS R AND D",2
2001,"LANTHEUS MEDCL",2
2001,LEDERLE,2
2001,LNK,2
2001,"MALLINCKRODT INC",2
2001,"MALLINCKRODT LLC",2
2001,"MCNEIL CONS",2
2001,"MCNEIL CONSUMER",2
2001,"MCNEIL PED",2
2001,MEDICURE,2
2001,"MOLNLYCKE HLTH",2
2001,"NESHER PHARMS",2
2001,"NOSTRUM LABS",2
2001,"NOVARTIS PHARMS",2
2001,"NOVARTIS PHARMS CORP",2
2001,"OLTA PHARMS",2
2001,"OXFORD PHARMS",2
2001,"PACIFIC PHARMA",2
2001,"PAR PHARM INC",2
2001,"PERRIGO CO TENNESSEE",2
2001,"PHARM ASSOC",2
2001,"PRECISION DERMAT",2
2001,"PURACAP PHARM",2
2001,"RANBAXY LABS LTD",2
2001,"ROBINS AH",2
2001,"SHIONOGI INC",2
2001,SHIRE,2
2001,"SIGMA TAU",2
2001,"STERI PHARMA",2
2001,"STI PHARMA LLC",2
2001,"TELIGENT PHARMA INC",2
2001,"VALEANT LUXEMBOURG",2
2001,"VALIDUS PHARMS INC",2
2001,VINTAGE,2
2001,"WYETH AYERST",2
2001,"WYETH PHARMS",2
2001,"XANODYNE PHARM",2
2001,"ZYDUS WORLDWIDE",2
2001,"ABBOTT LABS",1
2001,"ABRAXIS PHARM",1
2001,ACORDA,1
2001,"ACS DOBFAR",1
2001,"ACTELION PHARMS LTD",1
2001,"ACTIENT PHARMS",1
2001,"ALCON PHARMA",1
2001,"AMEDRA PHARMS LLC",1
2001,AMGEN,1
2001,"ATON PHARMA VPNA",1
2001,AVEVA,1
2001,"AYTU BIOSCIENCE INC",1
2001,"BAXTER HLTHCARE CORP",1
2001,"BECTON DICKINSON CO",1
2001,BEDFORD,1
2001,"BEN VENUE",1
2001,"BIONPHARMA INC",1
2001,"BIOVITRUM AB",1
2001,"BLACKSMITH BRANDS",1
2001,"BLU CARIBE INC",1
2001,BRYAN,1
2001,CARACO,1
2001,CARLSBAD,1
2001,"CASPER PHARMA LLC",1
2001,CATALENT,1
2001,CELGENE,1
2001,"CNTY LINE PHARMS",1
2001,"COLGATE PALMOLIVE",1
2001,"COLUMBIA RES LABS",1
2001,"CONCORDIA LABS INC",1
2001,"CONTRACT PHARMACAL",1
2001,"COOK IMAGING",1
2001,COVIDIEN,1
2001,"CUMBERLAND PHARMS",1
2001,CUTANEA,1
2001,"DELCOR ASSET",1
2001,"DENCO ASSET",1
2001,"DENTSPLY PHARM",1
2001,"DEXCEL LTD",1
2001,"DEXCEL PHARMA",1
2001,"DOWNSTATE CLINCL",1
2001,DRAXIMAGE,1
2001,DUSA,1
2001,"EASTMAN KODAK",1
2001,ECOLAB,1
2001,"EDISON THERAPS LLC",1
2001,"ENDO PHARM",1
2001,"ENDO PHARMS INC",1
2001,"FALCON PHARMS",1
2001,"FERA PHARMS",1
2001,"FERNDALE LABS",1
2001,FERRING,1
2001,"FOREST LABS INC",1
2001,"FOREST LABS LLC",1
2001,FOUGERA,1
2001,"GAVIS PHARMS",1
2001,"GD SEARLE LLC",1
2001,"GEMINI LABS LLC",1
2001,GENPHARM,1
2001,"GLAXOSMITHKLINE CON",1
2001,"GLAXOSMITHKLINE CONS",1
2001,"GUARDIAN DRUG",1
2001,HALOCARBON,1
2001,"HERITAGE LIFE",1
2001,"HERITAGE PHARMS INC",1
2001,"HIKMA FARMACEUTICA",1
2001,"HILL DERMAC",1
2001,HLR,1
2001,"IMPAX PHARMS",1
2001,"INSIGHT PHARMS",1
2001,"IROKO PHARMS LLC",1
2001,"JUBILANT CADISTA",1
2001,"JUBILANT DRAXIMAGE",1
2001,"KREMERS URBAN PHARMS",1
2001,"LUPIN ATLANTIS",1
2001,"MALLINCKRODT HOSP",1
2001,"MAYNE PHARMA INC",1
2001,"MAYNE PHARMA INTL",1
2001,MCNEIL,1
2001,"MEDIMETRIKS PHARMS",1
2001,"MEDPOINTE PHARM HLC",1
2001,"MERCK AND CO INC",1
2001,"MERRO PHARM",1
2001,"MISSION PHARMA",1
2001,"MORTON GROVE",1
2001,"MORTON GROVE PHARMS",1
2001,MURO,1
2001,"NEXGEN PHARMA INC",1
2001,NOVEN,1
2001,"NOVEN PHARMS INC",1
2001,"OAK PHARMS AKORN",1
2001,OHM,1
2001,"OHM LABS",1
2001,ONY,1
2001,ORAPHARMA,1
2001,"ORION PHARMA",1
2001,OTSUKA,1
2001,"OTSUKA AMERICA",1
2001,"PACIRA PHARMS INC",1
2001,"PERNIX THERAP",1
2001,"PERRIGO CO",1
2001,"PF PRISM CV",1
2001,"PFIZER IRELAND",1
2001,"PHARMACHEMIE BV",1
2001,PHARMACIA,1
2001,"PHARMASCIENCE INC",1
2001,"PIERRE FABRE",1
2001,"PIRAMAL ENT",1
2001,"POPULATION COUNCIL",1
2001,"PRAGMA PHARMS LLC",1
2001,"PROMIUS PHARMA",1
2001,"PROMIUS PHARMA LLC",1
2001,"PURDUE GMP",1
2001,"PURDUE PHARMA LP",1
2001,"PUREPAC PHARM",1
2001,"QOL MEDCL",1
2001,"RECKITT BENCKISER",1
2001,"REMPEX PHARMS INC",1
2001,"RITEDOSE CORP",1
2001,ROERIG,1
2001,"SAOL THERAPS RES LTD",1
2001,"SB PHARMCO",1
2001,"SCHERER RP",1
2001,"SCIOS LLC",1
2001,SERONO,1
2001,SKINMEDICA,1
2001,SOLVAY,1
2001,SOMERSET,1
2001,"STAND HOMEOPATH",1
2001,"STASON PHARMS",1
2001,"STIEFEL LABS INC",1
2001,"SUCAMPO PHARMA LLC",1
2001,"SUNOVION PHARMS INC",1
2001,"SWAN PHARMS LLC",1
2001,"SYNTHON PHARMS",1
2001,"TAKEDA PHARMS NA",1
2001,TARGACEPT,1
2001,"TARO PHARM INDS",1
